tweet_id,content,sentiment,Detected Emotion
1696004538,Back to reality tomorrow. But I think I will dig me out a cigar and smoke me a good one. Yes i bought 3 boxes of the &quot;GOOD&quot; Ones,happiness,neutral
1963733695,In an office on a Friday evening,neutral,neutral
1957426142,"Youtube's tubes appear to be clogging up somewhat today, connection errors a plenty.",worry,worry
1753272457,@2indya anytime,worry,worry
1751105553,@Migg But I can still putt 30 yards longer than you can hit your driver,worry,worry
1965951449,@NanaSuzee i'm on my mobile so it won't let me  but i can't stop thinking about you ;)x,love,worry
1965957463,Wonders why its so hard for me to concentrate...,worry,worry
1958046629,so during that whole whole addiction talk with my brother and that lady....i broke down and couldnt help but cry,surprise,worry
1753094987,@burbleon hope your dreams don't come true,fun,worry
1965502041,had 2 leave the mrs @sweetbullshit cuz i have to go 2 work  really didn't want to.,sadness,worry
1962020555,Im here at work super bored,sadness,neutral
1963642746,@gfalcone601 that little girl on BGT! how sad! i cried  lol xxxxxxxxxxxxxxxxxxx,sadness,worry
1960425570,"not enjoying this cold, raininy Boston day.  I think my new metal back doesn't like getting wet. ;-)",worry,neutral
1957408010,Ugg. Unpacking sucks,worry,hate
1753838103,"@Rebeckela that is no problem, i know you will win with the butt kicking as i can see into the future,,, its your destiny.. jaiho",relief,neutral
1957124444,@JetWolf I know I enjoy watching you two on twitter. About as entertaining as the comic.  That I miss,fun,love
1966235006,"feelin depressed ,, i miss you soo damn fcking much besties  ..i wish i wouldnt have left yt",sadness,sadness
1965889776,"@mjvarela black is good... tight, or should I say too tight, not so good.",neutral,worry
1695544771,@colbycolberson then stop staying out all night,empty,neutral
1962664467,"I'm pissed, someone took my wallet",sadness,worry
1960145249,"@jasonbetts Poor you  Get outside and sleep in the garden, the sun will do you good. But don't forget suncream!!!",neutral,worry
1752919134,Shower time,neutral,neutral
1962299409,@nick_carter It says the video is private,neutral,neutral
1963113282,@natashaaaaaa awlll mann  we should meet up this summa or something!,fun,neutral
1753032250,"@GiangcK: oï¿½i, ph?i 'ru' cho bï¿½ ï¿½ ng?, tr??c khi b? th?y cï¿½i r?ng trï¿½i cï¿½y nï¿½y, ?ï¿½i mua m?i th? 1 kg ?? ?n thï¿½ ch?t",empty,neutral
1753482292,@MichelleCorydon Thanks!,happiness,happiness
1753433819,@CynthiaBuroughs I will - but you will never know it's me,neutral,worry
1965222021,Trips are soooo not fun when you're sick,worry,sadness
1963597199,@H60DSTABOY yeeeeemp  same time like yesterday,neutral,love
1965889854,one year since I met matt corby,neutral,neutral
1966178146,This weekend is completely different from last weekend.,worry,worry
1753727872,@tommk tell your friends to tie you to the railing. I expect a tweet tomorrow about headaches and feeling tired,neutral,worry
1753694730,OMG I FINISHED MY HISTORY CHILDRENS BOOK!!!! JUST NEED 2 MAKE IT PRETTY AND PRINT IT OFF AND IM DONE!!! WHOO!!!,happiness,worry
1751360914,Relaxing,relief,happiness
1752020508,These days have been looking better better betterrrrrrrr.,fun,worry
1957340145,Goodmorning yall! I woke up to early,happiness,worry
1957102785,@ashleypratt Oh come on!!! You get next week off and I get next week full of exams!,worry,happiness
1964373897,I is so lonely,sadness,sadness
1957563814,Homework day,worry,neutral
1963218268,Work has really sucked the past 2 days &amp; now my 11:00 meeting on Mon got rescheduled to 9 am! That's just plain evil...i need a new job!!,sadness,neutral
1694645328,@BeckyPidz You charmer   Do you like football too?,neutral,neutral
1965958242,"riding daddy's bike (yes a man's bike, very convenient! NOT) in the dark without glasses on. i was scared  but i survived HAHA",worry,worry
1752943561,@swamwine Yeah! Thanks! I'll be back in soon to see what ya got!,love,neutral
1961546468,@cfieds  i'm sorry to hear that,worry,worry
1694588246,"@joshroyse Josh  Excuse me, but, at what time is it going to begin?",neutral,neutral
1963809550,@TheEllenShow but i went out and bought some nail polish ellen,worry,neutral
1963750702,"@stoya limited web access? i thought europe was a lot more &quot;connected&quot; than we were. regardless, have fun, i've never been to europe",sadness,worry
1957370551,"@deathnerd ah man, that's sucks.  What happened to it that's prompting a reinstall?",sadness,worry
1694811541,Aparantly it's #starwarsday so enjoy  don't quite know what your Kent to do but be happy anywho!,happiness,neutral
1961482408,oh i just check my stock port. My marketing was unable to buy me TICON at best price,sadness,worry
1965311020,I hate thunder and lightning!,hate,hate
1694473982,"Yaaawwwnnn.....Heading out to the gym, then off to work. Happy Monday.",fun,neutral
1752159897,@brucefloyd ps- are you a doctor or swine flu paranoid??,worry,worry
1966249696,"at work.. missing my miami fam @anywayz, @abigaildsouza, @mrohboy32, carolina, @jonathan305, @Prtyprincess, @JessDosil &amp;&amp;&amp; more",worry,sadness
1694349877,"@introversimonDu sounds good.  and yeah, I turn 21 tomorrow so I'll definitely be partying.",happiness,worry
1964399429,@dimensionmedia @refreshboca? what is this? is everyone abandoning me?        ;-),worry,neutral
1696216005,monday morning. what to do. ...puzzles!,worry,neutral
1961763682,@stuartnewman So sorry  Definitely getting it out this weekend.,worry,worry
1962382938,wow. i just install twitter fox. I am tired to keep refresh my browser,hate,neutral
1695441124,"@JoelyRighteous no, silly, to shoot other shoppers with  though a taser is probably the more humane penalty for 12 items in 5 item line",worry,neutral
1753773088,happy mothers day,neutral,love
1963645791,Stupid sun i  actually have to work now,worry,neutral
1694034451,Bruno arghhhh i cant wait,worry,sadness
1964586065,Game 6...who wants it...u already know who the league wants,neutral,neutral
1964127406,AC in our building died.  Been like that for the past 3 days,sadness,neutral
1966094106,@kayteemick  Joe and I loveee you.,love,neutral
1695280992,bath time,neutral,neutral
1694493808,@ahoppi I hope you're tired for a good reason then,enthusiasm,worry
1694494781,it doesnt matter anymore..U got to learn how to be nice,neutral,happiness
1694492241,Listening to The Man Who Cant Be Moved &lt;3 I just love the connection with GW  Doing Dutch and might do some art later.,love,neutral
1965857312,@djCrMix it's been raining every single afternoon in S.Florida  not fair! hehe,sadness,neutral
1694570100,"@WatariGoro Yep. I hope my lame attempt with the spaces helped me to hinder them, lol. I know tomorrow I guess.",relief,worry
1966335016,@Laurie_J We're in the same boat.,worry,neutral
1751954338,Edward Cullen. &lt;3  Hahaha.,love,neutral
1695410743,Mondays best excited about the week!!,neutral,happiness
1957133900,"@textdrivebys i dont even have a WII! b likes xbox, so that's what we have  do you use it?",neutral,neutral
1695002865,Here why I like jeans  http://tinyurl.com/csbo8s,love,worry
1694627293,@Jay_RachineA oh so you said you good-byes and hugs  my dad left around 4 in the morning so I woke up to an empty house i'm pretty scared.,love,neutral
1695281534,"@balmeras Weekend was quiet, just planning new websites. Today, research and choosing hats. Coffee hat sounds good though. Kettle on",happiness,neutral
1753466210,Hey! Let's Follow each other! Wouldn't that just be awesome!?,happiness,neutral
1964843204,watching the rain and reminiscing about the time when everytime it rained I was with the love of my life.,love,love
1753552270,the sun is shining and i'm off for a driving lesson,happiness,happiness
1965880406,Off to ambers...a weekend of labour and hard work ahead!,enthusiasm,neutral
1960758973,So I get up early and I feel good about the day. I walk to work and I'm feeling alright. But guess what... I don't work today.,happiness,worry
1695056664,"Just noticed the new sidebar on twitter.com, looks nice",neutral,happiness
1964890527,@KiiDCaM89 I can't make it. My manager switched my schedule so I'm closing,neutral,worry
1694032515,"@mgorbach They actually use standard speaker wire between them too, with standard terminals, so no soldering involved or anything.",neutral,neutral
1962300641,@WreckTheLaw Great write up.  Player won't start though,relief,worry
1962472799,@cupcake_nyc hey sweetie. Cnt go fri  but thnks so much,love,neutral
1753237302,says HAPPY MOTHER'S DAY!  http://plurk.com/p/sv70e,love,love
1694124755,omg i just slept like 18hrs in the last 22hrs...  i think i'm dying or something   reminds me of catcher,worry,worry
1965291399,waubonsie lost  they're out. i'm soo pissed,sadness,worry
1964223657,@opium_war  &lt;3?,neutral,neutral
1964649968,@BananasMel Tried and no good but thanks anyway.   Off to youtube world.,worry,neutral
1752847740,Watching jackass the movie  http://twitpic.com/4wlgi,empty,neutral
1966054235,@wwsiv  I got it in math and ss only,empty,neutral
1751285734,"Listening to Eminem's new album, got leaked a few days ago #Relapse. Pretty good",love,happiness
1963157158,"im backkkk!!!!!!!! hungry as hell, havent ate today",neutral,worry
1964252246,@love_primaDONNA lucky.. where do you live? im in vegas and it never rains here...,worry,neutral
1696043941,@paultelner lol I really wanna go there!! Imma check the vid out rite now,neutral,happiness
1752052584,having Bigi &amp; Tokyo Fashion Spree tmr  Check out SIH web ^____^,neutral,neutral
1695580059,@kayenchante http://twitpic.com/4j6kc - man i love your shelves! way to go diy diva!,love,love
1693957263,"first up, make up for lost time with jelly. Jalan jalan just the 2 of us  and the rollerblading with my pumpkin. Happeh",happiness,neutral
1965977404,@rmwiley i feel you girl,neutral,worry
1962842926,"in computer class, photo booth doesn't  work",neutral,neutral
1751853373,Going Outro... Peace.,neutral,worry
1753032079,Laying in bed with a book &amp; some beautiful music.  thank you kaki &amp; nicholas sparks.,relief,happiness
1961257170,"@sarrasina OMG...thank you so much for sending that, I hadn't seen yet. So loving the new Phoenix, too bad they're not coming to Seattle",love,worry
1753788294,sorry i havent tweeted in a while- i was on holiday then was ill but im better now,worry,worry
1753483904,Nice lunch... Even better when mom pays...,neutral,happiness
1752506512,"When I start cloggin up my own Twitter feed, it's time for me to go to bed.. Nighty night. Be sure to go to the TweetUp and meet ME!",relief,neutral
1962999358,@PushPlayDEREK not all of them  You'll be missing mine and everybody else's on the east coast!!!!!,worry,neutral
1966224140,@caraann aww I miss driving down elmwood,worry,sadness
1695547715,"The Wedding is over everyone has gone home, newlyweds are off to Canada and finally, there is quiet! And I'm late for work",worry,neutral
1753311858,"This site made me &quot;lol&quot;, take a look when you can: http://bit.ly/zUjKf",worry,neutral
1694072616,"Editors read this and nod, writers read this and take notes.  http://tinyurl.com/crm4c2",enthusiasm,neutral
1695281037,@offbeat87 oh okay. Thank you,surprise,happiness
1695191830,@JessicaKnows @bethenny I have one fastsmallballbuster'y question. &amp; I promise not to weirdherout w/the fact it MAY be on my visionboard,worry,worry
1961762972,#followfriday @RoRuby although she doesnt consider me a sweetheart to,worry,love
1963750900,"hey @mitchelmusso please reply me, i can't call you im from Mexico and i don't know the code  love you",love,neutral
1750965754,@buildstrong we found a ride,neutral,neutral
1965796997,Goodnight all! No iPod still but found my old MP3 player...we'll see how long it holds out for.  xxx,worry,neutral
